"Reference.area","TIME_PERIOD","Income threshold_1","Income threshold_10","Income threshold_11","Income threshold_12","Income threshold_13","Income threshold_14","Income threshold_15","Income threshold_16","Income threshold_17","Income threshold_18","Income threshold_19","Income threshold_2","Income threshold_20","Income threshold_21","Income threshold_22","Income threshold_3","Income threshold_4","Income threshold_5","Income threshold_6","Income threshold_7","Income threshold_8","Income threshold_9","Marginal rate_1","Marginal rate_10","Marginal rate_11","Marginal rate_12","Marginal rate_13","Marginal rate_14","Marginal rate_15","Marginal rate_16","Marginal rate_17","Marginal rate_18","Marginal rate_19","Marginal rate_2","Marginal rate_20","Marginal rate_21","Marginal rate_22","Marginal rate_23","Marginal rate_3","Marginal rate_4","Marginal rate_5","Marginal rate_6","Marginal rate_7","Marginal rate_8","Marginal rate_9"
"Australia",2000,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,NA,NA,NA,50000,60000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,30,42,47,NA,NA,NA,NA
"Australia",2001,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,NA,NA,NA,50000,60000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,30,42,47,NA,NA,NA,NA
"Australia",2002,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,NA,NA,NA,50000,60000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,30,42,47,NA,NA,NA,NA
"Australia",2003,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21600,NA,NA,NA,52000,62500,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,30,42,47,NA,NA,NA,NA
"Australia",2004,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21600,NA,NA,NA,58000,70000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,30,42,47,NA,NA,NA,NA
"Australia",2005,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21600,NA,NA,NA,63000,95000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,30,42,47,NA,NA,NA,NA
"Australia",2006,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21600,NA,NA,NA,63000,95000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,30,42,47,NA,NA,NA,NA
"Australia",2007,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,NA,NA,75000,150000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,30,40,45,NA,NA,NA,NA
"Australia",2008,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,NA,NA,NA,75000,150000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,30,40,45,NA,NA,NA,NA
"Australia",2009,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,NA,NA,NA,80000,180000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,30,40,45,NA,NA,NA,NA
"Australia",2010,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,NA,NA,NA,80000,180000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,30,38,45,NA,NA,NA,NA
"Australia",2011,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37000,NA,NA,NA,80000,180000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,30,37,45,NA,NA,NA,NA
"Australia",2012,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37000,NA,NA,NA,80000,180000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,30,37,45,NA,NA,NA,NA
"Australia",2013,18200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37000,NA,NA,NA,80000,180000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,32.5,37,45,NA,NA,NA,NA
"Australia",2014,18200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37000,NA,NA,NA,80000,180000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,32.5,37,45,NA,NA,NA,NA
"Australia",2015,18200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37000,NA,NA,NA,80000,180000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,32.5,37,45,NA,NA,NA,NA
"Australia",2016,18200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37000,NA,NA,NA,80000,180000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,32.5,37,45,NA,NA,NA,NA
"Australia",2017,18200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37000,NA,NA,NA,87000,180000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,32.5,37,45,NA,NA,NA,NA
"Australia",2018,18200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37000,NA,NA,NA,87000,180000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,32.5,37,45,NA,NA,NA,NA
"Australia",2019,18200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37000,NA,NA,NA,90000,180000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,32.5,37,45,NA,NA,NA,NA
"Australia",2020,18200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37000,NA,NA,NA,90000,180000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,32.5,37,45,NA,NA,NA,NA
"Australia",2021,18200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,NA,NA,NA,120000,180000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,32.5,37,45,NA,NA,NA,NA
"Australia",2022,18200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,NA,NA,NA,120000,180000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,32.5,37,45,NA,NA,NA,NA
"Australia",2023,18200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,NA,NA,NA,120000,180000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,32.5,37,45,NA,NA,NA,NA
"Australia",2024,18200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,NA,NA,NA,120000,180000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,33,37,45,NA,NA,NA,NA
"Austria",2000,3633.6,36336,50871,NA,NA,NA,NA,NA,NA,NA,NA,7267.3,NA,NA,NA,8866.1,9810.8,10901,14535,18168,21802,29069,0,45,42,50,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,31,43.3,22.33,32,35,32.93,42.93
"Austria",2001,3633.6,50871,NA,NA,NA,NA,NA,NA,NA,NA,NA,7267.3,NA,NA,NA,8866.1,9810.8,10901,14535,18168,21802,35421,0,41,50,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,31,43.31,22.33,32,35,32.93,45.5
"Austria",2002,3640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7270,NA,NA,NA,21800,50870,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,31,41,50,NA,NA,NA,NA
"Austria",2003,3640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7270,NA,NA,NA,21800,50870,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,31,41,50,NA,NA,NA,NA
"Austria",2004,3640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7270,NA,NA,NA,21800,50870,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,31,41,50,NA,NA,NA,NA
"Austria",2005,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,NA,NA,51000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.33333,NA,NA,NA,NA,43.59615,50,NA,NA,NA,NA,NA
"Austria",2006,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,NA,NA,51000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.33333,NA,NA,NA,NA,43.59615,50,NA,NA,NA,NA,NA
"Austria",2007,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,NA,NA,51000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.33333,NA,NA,NA,NA,43.59615,50,NA,NA,NA,NA,NA
"Austria",2008,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,NA,NA,51000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.33333,NA,NA,NA,NA,43.59615,50,NA,NA,NA,NA,NA
"Austria",2009,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,NA,NA,60000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5,NA,NA,NA,NA,43.214,50,NA,NA,NA,NA,NA
"Austria",2010,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,NA,NA,60000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5,NA,NA,NA,NA,43.214,50,NA,NA,NA,NA,NA
"Austria",2011,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,NA,NA,60000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5,NA,NA,NA,NA,43.214,50,NA,NA,NA,NA,NA
"Austria",2012,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,NA,NA,60000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5,NA,NA,NA,NA,43.214,50,NA,NA,NA,NA,NA
"Austria",2013,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,NA,NA,60000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5,NA,NA,NA,NA,43.214,50,NA,NA,NA,NA,NA
"Austria",2014,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,NA,NA,60000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5,NA,NA,NA,NA,43.2143,50,NA,NA,NA,NA,NA
"Austria",2015,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,NA,NA,60000,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5,NA,NA,NA,NA,43.2143,50,NA,NA,NA,NA,NA
"Austria",2016,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18000,NA,NA,NA,31000,60000,90000,1e+06,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,35,42,48,50,55,NA,NA
"Austria",2017,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18000,NA,NA,NA,31000,60000,90000,1e+06,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,35,42,48,50,55,NA,NA
"Austria",2018,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18000,NA,NA,NA,31000,60000,90000,1e+06,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,35,42,48,50,55,NA,NA
"Austria",2019,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18000,NA,NA,NA,31000,60000,90000,1e+06,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,35,42,48,50,55,NA,NA
"Austria",2020,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18000,NA,NA,NA,31000,60000,90000,1e+06,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,35,42,48,50,55,NA,NA
"Austria",2021,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18000,NA,NA,NA,31000,60000,90000,1e+06,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,35,42,48,50,55,NA,NA
"Austria",2022,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18000,NA,NA,NA,31000,60000,90000,1e+06,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,32.5,42,48,50,55,NA,NA
"Austria",2023,11693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19134,NA,NA,NA,32075,62080,93120,1e+06,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,0.3,0.41,0.48,0.5,0.55,NA,NA
"Austria",2024,12816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20818,NA,NA,NA,34513,66612,99266,1e+06,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,30,40,48,50,55,NA,NA
"Belgium",2000,6395.6529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8477.9585,NA,NA,NA,12097.204,27838.443,41745.27,61229.701,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,40,45,50,52.5,55,NA,NA
"Belgium",2001,6570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8710,NA,NA,NA,12420,28540,42810,62790,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,40,45,50,52.5,55,NA,NA
"Belgium",2002,6730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8920,NA,NA,NA,12720,29260,43870,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,40,45,50,52,NA,NA,NA
"Belgium",2003,6840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9740,NA,NA,NA,14530,29740,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,40,45,50,NA,NA,NA,NA
"Belgium",2004,6950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9890,NA,NA,NA,16480,30210,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,40,45,50,NA,NA,NA,NA
"Belgium",2005,7100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10100,NA,NA,NA,16830,30840,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,40,45,50,NA,NA,NA,NA
"Belgium",2006,7290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10380,NA,NA,NA,17300,31700,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,40,45,50,NA,NA,NA,NA
"Belgium",2007,7420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10570,NA,NA,NA,17610,32270,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,40,45,50,NA,NA,NA,NA
"Belgium",2008,7560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10760,NA,NA,NA,17930,32860,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,40,45,50,NA,NA,NA,NA
"Belgium",2009,7900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11250,NA,NA,NA,18740,34360,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,40,45,50,NA,NA,NA,NA
"Belgium",2010,7900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11240,NA,NA,NA,18730,34330,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,40,45,50,NA,NA,NA,NA
"Belgium",2011,8070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11480,NA,NA,NA,19130,35060,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,40,45,50,NA,NA,NA,NA
"Belgium",2012,8350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11890,NA,NA,NA,19810,36300,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,40,45,50,NA,NA,NA,NA
"Belgium",2013,8590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12220,NA,NA,NA,20370,37330,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,40,45,50,NA,NA,NA,NA
"Belgium",2014,8680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12360,NA,NA,NA,20600,37750,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,40,45,50,NA,NA,NA,NA
"Belgium",2015,8710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12400,NA,NA,NA,20660,37870,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,40,45,50,NA,NA,NA,NA
"Belgium",2016,10860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12470,NA,NA,NA,20760,38080,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,40,45,50,NA,NA,NA,NA
"Belgium",2017,11070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12720,NA,NA,NA,21190,38830,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,40,45,50,NA,NA,NA,NA
"Belgium",2018,9120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12990,NA,NA,NA,21640,39660,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,40,45,50,NA,NA,NA,NA
"Belgium",2019,9310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13250,NA,NA,NA,22080,40480,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,40,45,50,NA,NA,NA,NA
"Belgium",2020,13440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23720,NA,NA,NA,41060,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,45,50,NA,NA,NA,NA,NA
"Belgium",2021,13540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23900,NA,NA,NA,41360,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,45,50,NA,NA,NA,NA,NA
"Belgium",2022,13870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24480,NA,NA,NA,42370,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,45,50,NA,NA,NA,NA,NA
"Belgium",2023,15200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26830,NA,NA,NA,46440,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,45,50,NA,NA,NA,NA,NA
"Belgium",2024,15820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27920,NA,NA,NA,48320,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,45,50,NA,NA,NA,NA,NA
"Canada",2000,30004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA
"Canada",2001,30754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61509,NA,NA,NA,1e+05,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,26,29,NA,NA,NA,NA,NA
"Canada",2002,31677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63354,NA,NA,NA,103000,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,26,29,NA,NA,NA,NA,NA
"Canada",2003,32183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64368,NA,NA,NA,104648,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,26,29,NA,NA,NA,NA,NA
"Canada",2004,35000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70000,NA,NA,NA,113804,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,26,29,NA,NA,NA,NA,NA
"Canada",2005,35595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71190,NA,NA,NA,115739,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,26,29,NA,NA,NA,NA,NA
"Canada",2006,36378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72756,NA,NA,NA,118285,NA,NA,NA,NA,NA,NA,15.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,26,29,NA,NA,NA,NA,NA
"Canada",2007,37178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74357,NA,NA,NA,120887,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,26,29,NA,NA,NA,NA,NA
"Canada",2008,37885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75769,NA,NA,NA,123184,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,26,29,NA,NA,NA,NA,NA
"Canada",2009,40726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81452,NA,NA,NA,126264,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,26,29,NA,NA,NA,NA,NA
"Canada",2010,40970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81941,NA,NA,NA,127021,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,26,29,NA,NA,NA,NA,NA
"Canada",2011,41544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83088,NA,NA,NA,128800,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,26,29,NA,NA,NA,NA,NA
"Canada",2012,42707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85414,NA,NA,NA,132406,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,26,29,NA,NA,NA,NA,NA
"Canada",2013,43561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87123,NA,NA,NA,135054,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,26,29,NA,NA,NA,NA,NA
"Canada",2014,43953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87907,NA,NA,NA,136270,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,26,29,NA,NA,NA,NA,NA
"Canada",2015,44701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89401,NA,NA,NA,138586,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,26,29,NA,NA,NA,NA,NA
"Canada",2016,45282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90563,NA,NA,NA,140388,2e+05,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,NA,NA,NA,NA,26,29,33,NA,NA,NA,NA
"Canada",2017,45916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91831,NA,NA,NA,142353,202800,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,NA,NA,NA,NA,26,29,33,NA,NA,NA,NA
"Canada",2018,46605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93208,NA,NA,NA,144489,205842,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,NA,NA,NA,NA,26,29,33,NA,NA,NA,NA
"Canada",2019,47630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95259,NA,NA,NA,147667,210371,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,NA,NA,NA,NA,26,29,33,NA,NA,NA,NA
"Canada",2020,48535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97069,NA,NA,NA,150473,214368,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,NA,NA,NA,NA,26,29,33,NA,NA,NA,NA
"Canada",2021,49020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98040,NA,NA,NA,151978,216511,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,NA,NA,NA,NA,26,29,33,NA,NA,NA,NA
